speech_id,speech,speaker_id,last_name_x,first_name_x,chamber_x,state_x,gender_x,party,district,non_voting,chamber_y,date,number_within_file,speaker,first_name_y,last_name_y,state_y,gender_y,line_start,line_end,file,char_count,word_count,congress,year,cleaned_stems,stem_count,procedural_proportion,climate_proportion
1100209841,Yes. I have long admired the work of Senator ALLARD in forming and developing the caucus over the years. I am honored to be chosen as the next cochair of the caucus and am eager to build on the work he has accomplished thus far. As you mentioned. my home State of Idaho is one of the Nations leaders in renewable energy. Idaho has significant and developed hydropower. wind. and geothermal energy resources. which has led us to have one of the five lowest per capita and total emissions profiles of any State. The research being done on these technologies. as well as energy efficiency. biofuels. and alternative energy resources such as nuclear power at the Idaho National Laboratory. University of Idaho. Boise State and Idaho State Universities. is remarkable and nationally recognized. Energy issues have arrived at center stage in the public eye and energy supply. prices. and environmental effects are at the forefront of concern. All of us here. regardless of political affiliation. can agree that developing a sound domestic energy plan that provides an adequate supply of clean and affordable energy is a benefit to our Nation. I look forward. along with Senators DORGAN and LIEBERMAN. to educating members and promoting renewable energy and efficiency measures in the upcoming Congress to achieve that goal.,110119071.0,CRAPO,MICHAEL,S,ID,M,R,,voting,S,2008-11-20,181,Mr. CRAPO,Unknown,CRAPO,Unknown,M,12760,12796,11202008.txt,1317,217,110,2008,long admir work allard develop chosen next cochair eager build work far mention home nation leader renew energi signific develop hydropow wind geotherm energi led us lowest per capita total emiss profil research done technolog well energi effici biofuel energi nuclear nation laboratori univers bois univers nation recogn energi issu arriv center eye energi suppli price environment effect forefront concern us regardless polit affili agre develop sound domest energi plan provid suppli clean afford energi benefit nation look along lieberman promot renew energi effici measur upcom achiev goal,123,0.25806451612903225,0.21739130434782608
1100136400,As a Senator from Virginia. I am proud to have the CIA principal office in my State. I have been working with them for 30someodd years. I have gotten to know many of them through the years. They are not people who would set out to violate the laws of our Nation. They are just like you and me. They have families and the same values we share in the Senate and in our neighborhoods. They do go abroad and assume an awful lot of personal risk on a number of missions. But in terms of following the laws of our Nation. and the international laws. I think they stand head and shoulders. and they are to be commended.,110113921.0,WARNER,JOHN,S,VA,M,R,,voting,S,2008-02-13,126,Mr. WARNER,Unknown,WARNER,Unknown,M,7698,7715,02132008.txt,612,119,110,2008,proud cia princip work someodd gotten know peopl nation like famili valu share neighborhood abroad aw risk mission term nation intern stand shoulder commend,46,0.43902439024390244,0.21739130434782608
1110068093,Mr. Speaker. I ask the House to consider H.R. 1854 to amend the Water Resources Development Act of 1992 to modify the environmental infrastructure project for Big Bear Lake. California. This bill provides technical corrections to the Big Bear Lake project. originally authorized in the Water Resources Development Act of 2007. H.R. 1854 changes the authorized purpose of the Big Bear Lake project from wastewater treatment to water supply infrastructure. In addition. the authorized funding level is reduced by $6 million to a $9 million authorized funding level. We have no objections to this bill as introduced. With that. Mr. Speaker. I reserve the balance of my time.,111120150.0,LARSEN,RICK,H,WA,M,D,2.0,voting,H,2009-12-08,239,Mr. LARSEN of Washington,Unknown,LARSEN,Washington,M,9007,9028,12082009.txt,671,108,111,2009,consid hr water develop environment infrastructur project big bear lake california provid big bear lake project author water develop hr author purpos big bear lake project wastewat treatment water suppli infrastructur author fund level million million author fund level introduc reserv balanc,64,0.425,0.21739130434782608
1110048546,The U.S.-Brazil Joint Action Plan to eliminate racial and ethnic discrimination and promote equality recognizes the commitment of our governments to promote equality and opportunity. It also underscores the importance of cooperating in the promotion of human rights in order to maintain an environment of peace. of democracy. and of prosperity in the region. The United States commitment to freedom and equality is longstanding. This joint action plan between our two countries helps to further these values throughout the hemisphere.,111121080.0,ROS-LEHTINEN,ILEANA,H,FL,F,R,18.0,voting,H,2009-06-10,599,Ms. ROS-LEHTINEN,Unknown,ROS-LEHTINEN,Unknown,F,44441,44457,06102009.txt,534,80,111,2009,usbrazil plan racial ethnic discrimin promot equal recogn promot equal also underscor import promot human maintain environ democraci prosper region freedom equal longstand plan two help valu hemispher,45,0.3783783783783784,0.21739130434782608
1100158704,Mr. President today more than ever. credit unions are a critical component of our nations financial landscape. At a time when most financial institutions are retreating from the credit markets. credit unions are among the few lenders in the financial industry demonstrating resiliency and strength. For example. while many mortgage lenders are struggling to stay afloat. the delinquency rate on mortgages issued by credit unions is less than one percent. and credit unions are still lending. Nonetheless. certain outdated regulatory rules impede the ability of credit unions to effectively carry out their role as savings and lending institutions for local communities and small businesses. Because I believe that credit unions are a stabilizing force in the domestic economy and play an important role in providing financial services to local community and underserved groups. I am introducing the Credit Union Regulatory Improvements Act of,110116471.0,LIEBERMAN,JOSEPH,S,CT,M,I,,voting,S,2008-05-01,509,Mr. LIEBERMAN,Unknown,LIEBERMAN,Unknown,M,33437,33462,05012008.txt,942,143,110,2008,ever credit union compon nation financi landscap financi institut retreat credit market credit union among lender financi industri demonstr resili exampl mortgag lender struggl afloat delinqu rate mortgag issu credit union percent credit union lend nonetheless certain outdat regulatori imped credit union effect role lend institut local commun small believ credit union stabil forc domest economi play import role provid financi local commun underserv group introduc credit union regulatori improv,88,0.28125,0.21739130434782608
1110040685,Madam Speaker. I am submiting this statement to express congratulations to Caterpillar. Inc. for their receiving EPAs Clean Air Excellence Award: Caterpillar was honored for developing its D7E. a revolutionary new bulldozer that consumes up to 30 percent less fuel and performs necessary construction operations 25 percent more efficiently. These impressive increases in efficiency will allow construction workers. miners and other earthmoving workers to do their jobs while emitting significantly fewer carbon dioxide emissions. After more than two years of research. the D7E represents exactly the kinds of new technology we need to move our country and our economy into the 21st Century. Its electric drive is a platform from which Caterpillar can begin exploring the possible use of alternative fuels to power American construction. Production of these innovative tractors is set to begin later this year in my home state of Illinois. As a former small businessman myself. and one who worked to keep manufacturing jobs in the Midwest. I would like to further congratulate Caterpillar for its commitment to reinvest in the Communities that have supported them for nearly 100 years. It is .my honor to represent the employees of Caterpillars Aurora. Montgomery and Dixon manufacturing facilities. and I thank them for all their hard work.,,,,,,,,,,E,2009-05-13,861,Mr. FOSTER,Unknown,FOSTER,Unknown,M,44158,44190,05132009.txt,1340,208,111,2009,express congratul caterpillar inc epa clean air excel award caterpillar develop de revolutionari new bulldoz consum percent fuel perform necessari construct percent effici impress increas effici allow construct worker miner earthmov worker job emit significantli fewer carbon dioxid emiss two research de repres exactli kind new technolog need move economi st centuri electr drive platform caterpillar explor possibl fuel construct product tractor later home small businessman work manufactur job midwest like congratul caterpillar reinvest commun nearli repres employe caterpillar aurora montgomeri dixon manufactur facil hard work,116,0.2736842105263158,0.21739130434782608
1100179678,"Madam Speaker. recently. I took part in a House Natural Resources subcommittee hearing concerning hydropower and exploring its role as a continued source of clean. renewable energy for the future. In Nebraska. we have benefited from clean. inexpensive and renewable hydropower. These projects in Nebraskas third district serve irrigation. flood control. and recreation activities. Demand for fuel and power continues to grow. giving all sources of domestic resources. including offshore oil fields and ANWR. solar. nuclear. wind. and hydropower. an increasingly important role for the future. Unfortunately. so many special interest groups have said ""no"" to virtually every solution. including clean. renewable hydropower. nonemitting nuclear power. clean coal technology. wind power. and certainly responsible domestic exploration. Madam Speaker. we can do better. We must do better.",110121430.0,SMITH,ADRIAN,H,NE,M,R,3.0,voting,H,2008-06-26,18,Mr. SMITH of Nebraska,Unknown,SMITH,Nebraska,M,653,679,06262008.txt,884,126,110,2008,took part natur subcommitte hear concern hydropow explor role continu sourc clean renew energi futur benefit clean inexpens renew hydropow project flood control recreat fuel continu grow give sourc domest includ offshor field anwr solar nuclear wind hydropow increasingli import role futur unfortun interest group said virtual solut includ clean renew hydropow nonemit nuclear clean coal technolog wind certainli respons domest explor better better,88,0.28125,0.21739130434782608
1100148521,read as foflows: A bill to protect the liberty and property of all Americans. A bill to require that citizens within a National Heritage Area are informed of the designation and that government officials must receive permission to enter private property. A bill to ensure that there are no adverse effects of a National Heritage Area designation to local communities and home owners. A bill to require an annual report detailing the amount of property the federal government owns and the cost of government land ownership to taxpayers. A bill to require citizens approval of federal government land grabs.,,,,,,,,,,S,2008-04-03,206,The legislative clerk,Unknown,Unknown,Unknown,Special,10048,10066,04032008.txt,605,99,110,2008,read foflow citizen nation area inform enter ensur advers effect nation area local commun home owner annual report detail amount own land ownership taxpay citizen land grab,59,0.43902439024390244,0.21739130434782608
1110060327,I thank the gentleman for yielding. I am not sure exactly what he is referring to other than the perception of how quickly the Iranians may convert to nuclear capability their present capacity. whether there is a longer time than that. But I have not had direct communication with the administration on that issue. I dont want to speak for the administration. but I think what I have already said to this point does in fact reflect certainly all of the communications I have had with the administration to date.,111119830.0,HOYER,STENY,H,MD,M,D,5.0,voting,H,2009-09-17,238,Mr. HOYER,Unknown,HOYER,Unknown,M,10938,10954,09172009.txt,511,90,111,2009,sure exactli percept quickli iranian convert nuclear capabl capac whether longer direct commun issu dont want alreadi said point fact reflect certainli commun date,36,0.30303030303030304,0.21739130434782608
1100140197,I understand from the Air Force yesterday that some of it was. but I dont understand if it wasI do not know fully if it was just the U.S. cost or ifit is also what we are going to have to get from other countries around the world on costs there for landing. longer landing strips. and bigger hangars to be able to put any of the aircraft in. So I dont know if that is fully in it as well. But these are huge. decadelong projects and costs.,110114011.0,BROWNBACK,SAMUEL,S,KS,M,R,,voting,S,2008-03-04,24,Mr. BROWNBACK,Unknown,BROWNBACK,Unknown,M,1190,1201,03042008.txt,439,89,110,2008,understand air forc dont understand wasi know fulli us ifit also get around world land longer land strip bigger hangar aircraft dont know fulli well huge decadelong project,36,0.20689655172413793,0.21739130434782608
1110003419,Madam Speaker. it was my honor today to be recognized by Global. Action for Children with the Champion for Children Award. Launched in 2003. the Global Action for Children is a nonpartisan. resultsoriented coalition dedicated to advocating for orphans and highly vulnerable children in the developing world. I intended to give the following remarks. but was unable to do so due to Congressional business. I would like to enter my remarks for this event into the CON-,,,,,,,,,,E,2009-01-15,703,Ms. McCOLLUM,Unknown,MCCOLLUM,Unknown,F,77604,77614,01152009.txt,466,77,111,2009,recogn global children champion children award launch global children nonpartisan resultsori coalit dedic advoc orphan highli vulner children develop world intend give congression like enter event con,40,0.3235294117647059,0.21739130434782608
1110002619,The Federal spending projected for Fiscal Year 2009 is going to be 25 percent of the Gross Domestic Product. Right now thats over $1 trillion. and thats even before we add the possible deficit spending of a stimulus package. which could be up to another $800 billion. Now. 25 percent of GDP. to put that in perspective. that is the most. in our Nations history. except for World War II.,111120110.0,LAMBORN,DOUG,H,CO,M,R,5.0,voting,H,2009-01-14,757,Mr. LAMBORN,Unknown,LAMBORN,Unknown,M,40299,40310,01142009.txt,386,70,111,2009,spend project fiscal percent domest product that trillion that even possibl deficit spend stimulu packag could anoth billion percent gdp perspect nation histori except world war,34,0.25806451612903225,0.21739130434782608
1110010508,Mr. President. as the Senate works to boost our ailing economy. I want to clarify that funding provided to the National Park Service for trail projects would not be limited to only certain trails. The bill provides $158 million for the operation of the National Park System. of which $23 million is recommended in the report for deferred maintenance of trails. I understand this funding could be used for any trails in the National Park System. including the eight National Scenic Trails. Is that correct?-,111117441.0,LEVIN,CARL,S,MI,M,D,,voting,S,2009-02-06,187,Mr. LEVIN,Unknown,LEVIN,Unknown,M,6567,6580,02062009.txt,506,85,111,2009,work boost ail economi want clarifi fund provid nation park trail project limit certain trail provid million nation park million recommend report mainten trail understand fund could trail nation park includ eight nation scenic trail,47,0.3235294117647059,0.21739130434782608
1110059336,This legislation is fiscally responsible and helps reduce the deficit. It complies with payasyougo and directs $8 billion in savings back to the U.S. Treasury to help pay down the deficit. Our competitiveness and innovation in the world depends on our ability to invest in human capital and train a workforce for the 21st century. I urge my colleagues to support this historic investment in higher education.,111119790.0,HINOJOSA,RUBEN,H,TX,M,D,15.0,voting,H,2009-09-16,373,Mr. HINOJOSA,Unknown,HINOJOSA,Unknown,M,13086,13097,09162009.txt,408,67,111,2009,fiscal respons help deficit compli payasyougo direct billion back us help pay deficit competit world depend invest human capit train workforc st centuri histor invest higher,36,0.30303030303030304,0.21739130434782608
1100190304,Mr. President. the Senator from Tennessee said earlier if we were all to make the decision in 2010 to move to hybrid plugin vehicles. it would take some time to replace the internal combustion cars in this country. Some said if we were to open up ANWR. the 2000acre plot of land in a 19 millionacre frozen tundra in Alaska. or if we were to open up the Outer Continental Shelf. it would take years before the oil would flow into the pipeline. I ask the Senator. if Congress were to send a message today that we were going to allow the development of as much as 3 million additional barrels of American oil a day. whether it is from the oil shale out West. or from ANWR. or from the Outer Continental Shelf. what in your view would be the message to the commodities traders who trade oil as a global commodity. and who buy and sell futures contracts for the delivery of oil? In your opinion. would that have a rather immediate impact on the price of oil and. thus. the price of gasoline?,110118311.0,CORNYN,JOHN,S,TX,M,R,,voting,S,2008-07-29,19,Mr. CORNYN,Unknown,CORNYN,Unknown,M,516,543,07292008.txt,986,186,110,2008,tennesse said make decis move hybrid plugin vehicl take intern combust car said open anwr acr plot land millionacr frozen tundra open outer continent shelf take flow pipelin allow develop million barrel day whether shale anwr outer continent shelf commod trader trade global commod buy sell futur contract deliveri opinion rather impact price price gasolin,90,0.34285714285714286,0.21739130434782608
1110022785,I serve on the Energy and Commerce Committee. and we are having hearings every week. We had one today on the proposed new proposals. capandtrade they call it. of the Obama administration. Now in a time of economic uncertainty. families and small businesses have to conserve. They have to be more efficient. They have to save. They have to be a lot more frugal. This is not the time to massively expand the Federal Government. We should be doing what we are supposed to do in a more frugal way. a more efficient way. And yet the new administration is proposing vast new proposals in the area of governmentowned health care. in the area of capandtrade. which is a tax on all energy use in the United States.,111120840.0,PITTS,JOSEPH,H,PA,M,R,16.0,voting,H,2009-03-18,750,Mr. PITTS,Unknown,PITTS,Unknown,M,41158,41178,03182009.txt,705,128,111,2009,energi hear propos new propos capandtrad call obama econom uncertainti famili small conserv effici frugal massiv expand suppos frugal way effici way new propos vast new propos area governmentown health care area capandtrad energi,55,0.4523809523809524,0.21739130434782608
1110009503,Madam President. I understand the next amendment is DeMint amendment No. 168. the tax cut substitute. This amendment is very simple. It strikes the entire bill. Then it replaces the entire bill with a $2.5 trillion increase in the national debt. according to the Joint Committee on Tax. With debt service and added tax provisions. it increases the national debt over 10 years by $3 trillion because it is a massive tax cut. Again. it replaces the underlying bill. which means no aid to States. no energy provisions. no infrastructure provisions. nothing that is in the bill. replaced by a tax cut which takes effect in 2011. Joint Tax scores this. adding interest on the debt. about a $3 trillion increase in the national debt over 3 years. I strongly urge this amendment not be adopted.,111117351.0,BAUCUS,MAX,S,MT,M,D,,voting,S,2009-02-04,838,Mr. BAUCUS,Unknown,BAUCUS,Unknown,M,44896,44919,02042009.txt,787,136,111,2009,understand next demint cut simpl strike entir entir trillion increas nation debt debt provis increas nation debt trillion massiv cut underli mean aid energi provis infrastructur provis cut take effect score interest debt trillion increas nation debt strongli,71,0.425,0.21739130434782608
1110016476,Madam Speaker. I yield myself such time as I may consume. Madam Speaker. I rise in support of H.R. 81. the Shark Conservation Act of 2009. Sharks are vital to the health of marine ecosystems. but the practice of shark finning is driving the decline of their populations worldwide. Nine years ago. Congress passed the Shark Finning Prohibition Act to protect these important species. The pending measure reconfirms the original intent of Congress to prevent shark finning by prohibiting the removal of fins at sea and the possession. transfer or landing of fins. which are not naturally attached to the corresponding carcass. Reducing shark finning is imperative to conserving sharks. a critical species within marine ecosystems. This bill passed the House during the last Congress but was not acted upon by the other body. Today. we are repeating our effort for this important conservation. I especially want to acknowledge the efforts of MADELEINE BORDALLO. the Chair of the Insular Affairs Oceans and Wildlife subcommittee. She has worked hard on this. And for the sake of the ecosystem of our worlds oceans. I urge my colleagues to support the passage of this bill. I reserve the balance of my time.,111117650.0,HOLT,RUSH,H,NJ,M,D,12.0,voting,H,2009-03-02,26,Mr. HOLT,Unknown,HOLT,Unknown,M,720,754,03022009.txt,1202,199,111,2009,consum rise hr shark conserv shark vital health marin ecosystem shark fin drive popul worldwid nine ago shark fin prohibit import speci measur reconfirm shark fin prohibit remov fin sea possess land fin natur attach carcass shark fin imper conserv shark speci marin ecosystem last effort import conserv especi want acknowledg effort madelein bordallo insular affair ocean wildlif subcommitte work hard sake ecosystem world ocean reserv balanc,109,0.41025641025641024,0.21739130434782608
1110022167,Mr. President. this is another amendment. the whole purpose of which is to think forward not think. short term. What we are going to do in this collage of 170 bills is restrict. significantly restrict. the availability of geothermal. solar. wind. and biomass energy. We are doing that because we are going to limit the places where we can get that. Ninety percent of- the geothermal capability in this country lies on Federal lands. What we are doing in this bill is not thinking about what we are going to do on transmission lines. not thinking how we are going to bring solar. wind. and geothermal. as well as biomass. to the population centers of this country. Yesterday. the Secretary of the Interior outlined. in his testimony before the committee. the importance of getting transmission lines and grids right in anticipation of having this access for renewable energy that is clean and without a significant carbon footprint. All this amendment does is say we are not going to allow it to prohibit our utilization of geothermal. our utilization of solar. and our utilization of wind by what we are doing in the bill. So everything else stays the same. but we are not going to handicap ourselves and handcuff ourselves by eliminating the ability to gather these energy sources off these lands. I reserve the remainder of my time.,111117571.0,COBURN,THOMAS,S,OK,M,R,,voting,S,2009-03-18,132,Mr. COBURN,Unknown,COBURN,Unknown,M,6718,6757,03182009.txt,1334,229,111,2009,anoth whole purpos short term collag restrict significantli restrict avail geotherm solar wind biomass energi limit place get nineti percent geotherm capabl land transmiss bring solar wind geotherm well biomass popul center outlin import get transmiss grid anticip access renew energi clean without signific carbon footprint allow prohibit geotherm solar wind everyth els handicap handcuff gather energi sourc land reserv,99,0.34285714285714286,0.21739130434782608
1100207875,Mr. President. I rise to enter into a colloquy with my good friend Senator BAUCUS. the distinguished chairman of the Committee on Finance. I wish to address section 115 of the bill. which provides a tax credit for carbon dioxide sequestration. Specifically. in section 115 of the bill. new section 45Q(d)(2) of the code provides that the Secretary of the Treasury. in consultation with the Administrator of the Environmental Protection Agency. shall establish regulations for determining adequate security measures for the geological storage of carbon dioxide to qualify for the $20 per ton credit. such that the carbon dioxide does not escape into the atmosphere or affect underground sources of drinking water. Carbon dioxide sequestration in this provision includes storage at deep saline formations and unminable coal seems under such conditions as the Secretary may determine under these regulations. Is my understanding correct that the legislation is intended to require that EPA. in consultation with the Secretary of the Treasury regarding the carbon sequestration tax credit under this provision. will establish the specific substantive environmental criteria and requirements for security and other measures for the geologic storage of carbon dioxide such that it does not escape into the atmosphere or affect underground sources of drinking water. and that the Secretary of the Treasury will then apply such criteria and requirements in establishing the requirements to qualify for the tax credit under this section?,110118701.0,BOXER,BARBARA,S,CA,F,D,,voting,S,2008-10-01,313,Mrs. BOXER,Unknown,BOXER,Unknown,F,15562,15612,10012008.txt,1528,233,110,2008,rise enter good baucu distinguish financ wish provid credit carbon dioxid sequestr new qd provid consult environment establish determin measur geolog storag carbon dioxid per ton credit carbon dioxid escap atmospher affect underground sourc drink water carbon dioxid sequestr provis includ storag deep salin format unmin coal seem condit determin understand intend epa consult regard carbon sequestr credit provis establish substant environment criteria measur geolog storag carbon dioxid escap atmospher affect underground sourc drink water appli criteria establish credit,124,0.3698630136986301,0.21739130434782608
1110045716,As my colleagues know. supporting the development and expansion of the nuclear industry is something that has been one ofmy top priorities since I came to the Senate. I have been working to shape nuclear policy in this country for the past 8 years as chairman or ranking member of the Clean Air and Nuclear Safety Subcommittee. I wish to recognize my colleague. Senator INHOFE. for the leadership he provided before I became chairman of the Nuclear Regulatory Commission committee.,111114561.0,VOINOVICH,GEORGE,S,OH,M,R,,voting,S,2009-06-04,70,Mr. VOINOVICH,Unknown,VOINOVICH,Unknown,M,5423,5436,06042009.txt,481,80,111,2009,know develop expans nuclear industri someth ofmi top sinc came work shape nuclear polici rank clean air nuclear safeti subcommitte wish recogn inhof provid nuclear regulatori,43,0.3783783783783784,0.21739130434782608
1110048959,"Mr. President. paragraph 4 of rule XLIV of the Standing Rules of the Senate provides that. ""If during consideration of a bill or joint resolution. a Senator proposes an amendment containing a congressionally directed spending item. limited tax benefit. or limited tariff benefit which was not included in the bill or joint resolution as placed on the calendar or as reported by any committee. in a committee report on suoh bill or joint resolution. or a committee report of the Senate on a companion measure. then as soon as practicable. the Senator shall ensure that a list of such items (and the name of any Senator who submitted a request to the Senator for each respective item included in the list) is printed in the CONGRES-",111114321.0,LINCOLN,BLANCHE,S,AR,F,D,,voting,S,2009-06-11,136,Mrs. LINCOLN,Unknown,LINCOLN,Unknown,F,13857,13876,06112009.txt,730,126,111,2009,xliv stand provid consider propos contain congression direct spend limit benefit limit benefit includ place report report suoh report companion measur soon ensur name respect includ print congr,64,0.4523809523809524,0.21739130434782608
1100145943,Mr. President. with high gas prices becoming an increasingly difficult burden for all American families. it is very important that we consider all the. legislation we pass here to make sure it doesnt further increase the prices of gasoline. This is a very simple amendment that creates a 60vote point of order against any legislation that would cause the price of gasoline to increase. as determined by the CBO in consultation with the Energy Information Agency. I reserve the remainder of my time.,110117241.0,DEMINT,JIM,S,SC,M,R,,voting,S,2008-03-13,1107,Mr. DEMINT,Unknown,DEMINT,Unknown,M,33884,33898,03132008.txt,498,83,110,2008,high price becom increasingli difficult burden famili import consid make sure doesnt increas price gasolin simpl point caus price gasolin increas determin cbo consult energi inform reserv,42,0.3783783783783784,0.21739130434782608
1100142079,Madam President. following my remarks and those of the Republican leader. the Senate will be in a period of morning business for 1 hour. The time will be equally divided and controlled between the two leaders or their designees..with the majority controlling the first half. the Republicans controlling the final half. Following morning business. the Senate will resume consideration of S. 2663. a bill to reform the Consumer Product Safety Commission. When the Senate resumes consideration of that measure. there will be 15 minutes for debate prior to a vote in relation to the Vitter amendment. amendment No. 4097. It relates to attorneys fees. Senators should be prepared to vote sometime early this morning before 11 oclock.,110120961.0,REID,HARRY,S,NV,M,D,,voting,S,2008-03-06,372,Mr. REID,Unknown,REID,Unknown,M,20471,20492,03062008.txt,728,117,110,2008,leader period morn equal divid control two leader designeeswith control first half control final half morn consider reform consum product safeti consider measur prior relat relat fee prepar sometim earli morn,60,0.46511627906976744,0.21739130434782608
1110015742,Madam Speaker. pursuant to the House Republican standards on earmarks. I am submitting the following information in regards to H.R. 1105. the Omnibus Appropriations Act for Fiscal Year 2009. Requesting Member: Congressman TOM LATHAM Bill Number: H.R. 1105. Omnibus Appropriations Act. 2009. Division AAgriculture. Rural Development. Food and Drug Administration. and Related Agencies Appropriations Act. Account: Animal Plant Health Inspection Service Legal Name of Requesting Entity: Iowa State University Address of Requesting Entity: 1138 Pearson Hall. Ames. IA 50011 Description of Request: The BioSafety Institute for Genetically Modified Agriculture Products project receives $259.000. This project utilizes federal funds to provide independent. unbiased and sciencebased evaluations of the risks and benefits of genetically modified agricultural products. Personnel develop the scientific safeguards and education needed to protect human health and the environment in an age of genetically engineered products and technology necessary for economic development. Requesting Member: Congressman TOM LATHAM Bill Number: H.R. 1105. Omnibus Appropriations Act. 2009. Division AAgriculture. Rural Development. Food and Drug Administration. and Related Agencies Appropriations Act. Account: Cooperative State Research Education & Extension Service Legal Name of Requesting Entity: Iowa State University Address of Requesting Entity: 1138 Pearson Hall. Ames. IA 50011 Description of Request: The Human Nutrition project receives $451.000. This project will enhance human health and aims to reduce unnecessary health care expenditures by evaluating the impact of foods. nutrient supplements and diet and exercise strategies promoting wellness. Requesting Member: Congressman TOM LATHAM Bill Number: H.R. 1105. Omnibus Appropriations Act. 2009. Division AAgriculture. Rural Development. Food and Drug Administration. and Related Agencies Appropriations Act. Account: Cooperative State Research Education & Extension Service Legal Name of Requesting Entity: Iowa State University Address of Requesting Entity: 1750 Beardshear Hall. Ames. IA 50011 Description of Request: The Animal Science Food Safety Consortium receives $939.000. This project is a continuation of the effort to assess potential threats to food safety as it relates to pork during productions. processing. distribution and consumption. Requesting Member: Congressman TOM LATHAM Bill Number: H.R. 1105. Omnibus Appropriations Act. 2009. Division AAgriculture. Rural Development. Food and Drug Administration. and Related Agencies Appropriations Act. Account: Cooperative State Research Education & Extension Service Legal Name of Requesting Entity: Iowa State University Address of Requesting Entity: 1138 Pearson Hall. Ames. IA 50011 Description of Request: The Biotechnology Test Production project receives $322.000. This project will develop olantbased technologies related to production of corn lines and other croprelated lines that generate higher yields. Requesting Member: Congressman TOM LATHAM Bill Number: H.R. 1105. Omnibus Appropriations Act. 2009. Division AAgriculture. Rural Development. Food and Drug Administration. and Related Agencies Appropriations Act. Account: Cooperative State Research Education & Extension Service Legal Name of Requesting Entity: Iowa State University Address of Requesting Entity: 1750 Beardshear Hall. Ames. IA 50011 Description of Request: The Center for Agriculture & Rural Development receives $412.000. Project analyzes the impacts of alternative domestic and trade policies on agriculture production. As agriculture continues to globalize. project models will produce a better E349,,,,,,,,,,E,2009-02-25,640,Mr. LATHAM,Unknown,LATHAM,Unknown,M,75566,75676,02252009.txt,3695,493,111,2009,standard earmark inform regard hr fiscal congressman tom latham hr divis aagricultur develop food drug relat anim plant health inspect legal name entiti univers entiti pearson ame biosafeti institut genet agricultur product project project fund provid independ unbias sciencebas evalu risk benefit genet agricultur product develop scientif safeguard need human health environ age genet engin product technolog necessari econom develop congressman tom latham hr divis aagricultur develop food drug relat research extens legal name entiti univers entiti pearson ame human nutrit project project enhanc human health aim unnecessari health care expenditur evalu impact food nutrient supplement diet exercis strategi promot well congressman tom latham hr divis aagricultur develop food drug relat research extens legal name entiti univers entiti beardshear ame anim scienc food safeti consortium project continu effort assess potenti threat food safeti relat pork product distribut consumpt congressman tom latham hr divis aagricultur develop food drug relat research extens legal name entiti univers entiti pearson ame biotechnolog product project project develop olantbas technolog relat product corn croprel gener higher congressman tom latham hr divis aagricultur develop food drug relat research extens legal name entiti univers entiti beardshear ame center agricultur develop project analyz impact domest trade polici agricultur product agricultur continu global project model produc better,366,0.3082706766917293,0.21739130434782608
1100174913,Mr. Speaker. I yield myself such time as I may consume. H.R. 5710. as introduced by our colleague. Congressman TOM UDALL of New Mexico. would direct the Secretary of the Interior. acting through the Bureau of Reclamation. to assist in the design and the construction of the Eastern New Mexico Rural Water System. The project would provide a sustainable water supply to nine communities and an Air Force base. This bill has received bipartisan support. I ask my colleagues to support its passage. I reserve the balance of my time.,110118680.0,BORDALLO,MADELEINE,H,GU,F,D,0.0,nonvoting,H,2008-06-17,273,Ms. BORDALLO,Unknown,BORDALLO,Unknown,F,13290,13305,06172008.txt,529,90,110,2008,consum hr introduc congressman tom udal new direct reclam assist construct eastern new water project provid water suppli nine commun air forc bipartisan reserv balanc,52,0.4888888888888889,0.21739130434782608
1110056467,Madam Speaker. pursuant to the U.S. House of Representatives Republican Leadership standards on earmarks. I am submitting the following information regarding an earmark I received as part of H.R. 2996. Department of the Interior. Environment. and Related Agencies Appropriations Act. 2010: The City of Gainesville Water Treatment Plant Expansion Project. Gainesville. TX$500.000STAG Water and Wastewater Infrastructure ProjectCongressman MICHAEL,,,,,,,,,,E,2009-06-26,833,Mr. BURGESS,Unknown,BURGESS,Unknown,M,74943,74953,06262009.txt,445,58,111,2009,us repres standard earmark inform regard earmark part hr depart environ relat citi gainesvil water treatment plant expans project gainesvil txstag water wastewat infrastructur projectcongressman michael,39,0.3611111111111111,0.21739130434782608
